Counter,Date/time,Latitude,Longitude,Temperature,Humidity,Pressure,Motion_Detected
677,2022-04-19 20:24:37.657498,41.59190514960703,-112.87251214881297,34.8136,29.1935,1005.8694,False
678,2022-04-19 20:24:41.685606,41.44517945448159,-112.60247088096476,34.8314,29.1354,1005.8359,False
679,2022-04-19 20:24:45.714175,41.29770169413864,-112.33365247966859,34.8669,28.9916,1005.8557,False
680,2022-04-19 20:24:49.778176,41.1481441273207,-112.06365478239707,34.8314,29.2364,1005.8354,False
681,2022-04-19 20:24:53.807204,40.99925441841862,-111.79741932709533,34.8847,29.2211,1005.8333,False
682,2022-04-19 20:24:57.836348,40.84963123029228,-111.53238746937997,34.8136,29.3435,1005.8103,False
683,2022-04-19 20:25:01.864660,40.69935278237912,-111.26867953553024,34.778,29.1293,1005.8584,False
684,2022-04-19 20:25:05.892684,40.548401126083206,-111.00624475679601,34.8314,29.1446,1005.8577,False
685,2022-04-19 20:25:09.958052,40.395330547591605,-110.7425859914534,34.7069,29.0314,1005.8872,True
686,2022-04-19 20:25:13.986222,40.24306266230726,-110.4827166716479,34.8669,29.1782,1005.8611,False
687,2022-04-19 20:25:18.014394,40.09009796485986,-110.22402562680425,34.7425,28.9641,1005.8833,False
688,2022-04-19 20:25:22.042846,39.936467874447715,-109.96654924416279,34.8136,29.1171,1005.8491,False
689,2022-04-19 20:25:26.110395,39.78064876606295,-109.7077511552106,34.7602,29.0406,1005.8838,True
690,2022-04-19 20:25:30.138103,39.62576677740894,-109.45280479066936,34.778,29.1874,1005.8638,False
691,2022-04-19 20:25:34.165639,39.47022560276129,-109.19903040924041,34.8136,29.2976,1005.8757,False
692,2022-04-19 20:25:38.193891,39.31407438833788,-108.94649094834463,34.8314,29.3802,1005.8628,False
693,2022-04-19 20:25:42.265973,39.15555188415765,-108.69235720612446,34.8136,29.0987,1005.8723,False
694,2022-04-19 20:25:46.294007,38.9981316347802,-108.44218095451427,34.8136,29.1813,1005.8496,False
695,2022-04-19 20:25:50.360949,38.8385265635485,-108.19071748579707,34.8314,28.8968,1005.8455,False
696,2022-04-19 20:25:54.436846,38.678028739952474,-107.94002294125447,34.778,29.0467,1005.8606,False
697,2022-04-19 20:25:58.465958,38.51873490689773,-107.69332449823412,34.8314,29.1966,1005.8872,False
698,2022-04-19 20:26:02.495494,38.35883494929936,-107.44776644147916,34.7958,29.0589,1005.8647,False
699,2022-04-19 20:26:06.523517,38.19839906675179,-107.20343929913211,34.8491,29.1966,1005.8608,False
700,2022-04-19 20:26:10.588695,38.035858354943244,-106.95796519366803,34.8314,29.1721,1005.8872,False
701,2022-04-19 20:26:14.617121,37.87428800708071,-106.71597144575641,34.7958,29.3221,1005.8762,False
702,2022-04-19 20:26:18.645397,37.712113642943336,-106.4750555082078,34.778,29.0559,1005.8796,False
703,2022-04-19 20:26:22.673643,37.54937702726339,-106.23526396608746,34.8847,29.1354,1005.8713,False
704,2022-04-19 20:26:26.745406,37.3843114608462,-105.99400912899996,34.8136,29.1691,1005.8523,False
705,2022-04-19 20:26:30.773535,37.22043280167649,-105.75641414008456,34.7425,29.1752,1005.8733,False
706,2022-04-19 20:26:34.845799,37.0542635142863,-105.51742086541344,34.9025,29.2517,1005.8584,False
707,2022-04-19 20:26:38.874049,36.88931907584512,-105.28206921757567,34.7958,29.0681,1005.8799,False
708,2022-04-19 20:26:42.903312,36.72379603140573,-105.04774091548649,34.9025,29.2762,1005.8557,False
709,2022-04-19 20:26:46.969843,36.55615755466998,-104.81227179297395,34.7958,29.0008,1005.8799,False
710,2022-04-19 20:26:51.043631,36.38776472973806,-104.5775877994996,34.8136,29.0895,1005.8679,False
711,2022-04-19 20:26:55.114179,36.218902671711014,-104.34407323607148,34.9025,29.163,1005.8672,False
712,2022-04-19 20:26:59.142925,36.05132880273336,-104.1141131474082,34.8847,29.215,1005.8721,True
713,2022-04-19 20:27:03.215038,35.88139586252615,-103.88268766357324,34.8847,29.0987,1005.8735,False
714,2022-04-19 20:27:07.243035,35.71279669306045,-103.65481111606462,34.7958,29.1171,1005.8608,True
715,2022-04-19 20:27:11.276285,35.543479050663954,-103.42766998448768,34.8847,29.1874,1005.8628,False
716,2022-04-19 20:27:15.303598,35.373880879425364,-103.20183728737278,34.9203,29.0344,1005.9036,True
717,2022-04-19 20:27:19.375789,35.201964267390906,-102.97460861857402,34.8136,29.1538,1005.8987,False
718,2022-04-19 20:27:23.404121,35.03138529716815,-102.75080194258787,34.9203,29.2456,1005.8909,False
719,2022-04-19 20:27:27.472732,34.8585720668253,-102.52571505457024,34.8669,29.1568,1005.8872,False
720,2022-04-19 20:27:31.546439,34.68514001702431,-102.30146455454303,34.7425,28.753,1005.9036,False
721,2022-04-19 20:27:35.574835,34.513121107500986,-102.08063892264512,34.7958,29.1568,1005.8999,False
722,2022-04-19 20:27:39.602846,34.34065635114018,-101.86081132144763,34.8136,29.2639,1005.8765,False
723,2022-04-19 20:27:43.669559,34.1660263440052,-101.63979909932615,34.7247,29.2303,1005.8752,False
724,2022-04-19 20:27:47.698038,33.992664317061156,-101.421933300339,34.8669,29.1905,1005.8779,False
725,2022-04-19 20:27:51.725990,33.81883942747873,-101.20500235768813,34.7425,29.013,1005.8833,False
726,2022-04-19 20:27:55.755265,33.64450932622598,-100.98894091055277,34.8491,29.01,1005.9109,False
727,2022-04-19 20:27:59.784527,33.469739467377565,-100.77381747977522,34.8314,29.3221,1005.8965,False
728,2022-04-19 20:28:03.812626,33.29458351629925,-100.55968422437716,34.778,29.1477,1005.8977,False
729,2022-04-19 20:28:07.884959,33.11706154458517,-100.34413080198095,34.8847,29.2853,1005.8923,False
730,2022-04-19 20:28:11.913650,32.941023453494736,-100.13181897463349,34.8669,29.2517,1005.9092,False
731,2022-04-19 20:28:15.986508,32.762616301610755,-99.9180888962731,34.8136,28.9977,1005.908,False
732,2022-04-19 20:28:20.014549,32.58576255981101,-99.70762634669943,34.7602,29.2762,1005.9119,False
733,2022-04-19 20:28:24.043897,32.40843044183038,-99.4979779055124,34.9025,29.2823,1005.9316,False
734,2022-04-19 20:28:28.073064,32.230699055954105,-99.28922509897458,34.8669,29.2517,1005.9187,False
735,2022-04-19 20:28:32.138345,32.05092305660288,-99.07944140824861,34.8669,28.9855,1005.9209,False
736,2022-04-19 20:28:36.165908,31.872458942277333,-98.87253019388818,34.9025,29.2364,1005.8999,False
737,2022-04-19 20:28:40.193791,31.693620747181715,-98.6665048425071,34.778,29.0895,1005.884,False
738,2022-04-19 20:28:44.265677,31.512385730092387,-98.45904454718533,34.8314,29.1232,1005.9116,False
739,2022-04-19 20:28:48.293879,31.33271190325093,-98.25466837845067,34.8136,28.7162,1005.8696,False
740,2022-04-19 20:28:52.359115,31.150950933218514,-98.04921133768592,34.7958,29.1599,1005.9006,False
741,2022-04-19 20:28:56.387684,30.970533054210538,-97.84653858169783,34.8491,28.961,1005.9006,False
742,2022-04-19 20:29:00.416845,30.789674319588038,-97.64461678229938,34.7958,29.27,1005.8967,True
743,2022-04-19 20:29:04.444828,30.60849788403664,-97.44357180350805,34.8314,28.652,1005.9236,False
744,2022-04-19 20:29:08.473129,30.426936589529326,-97.24331709044263,34.7425,29.1079,1005.9443,False
745,2022-04-19 20:29:12.545509,30.24299496285049,-97.04166034514994,34.7958,29.0834,1005.9138,False
746,2022-04-19 20:29:16.573210,30.060720879929843,-96.84302756535165,34.7958,29.114,1005.9187,False
747,2022-04-19 20:29:20.646102,29.876090619171215,-96.64302187669996,34.8314,29.0253,1005.8989,False
748,2022-04-19 20:29:24.674089,29.693108714474203,-96.44596987103894,34.8314,28.8998,1005.9141,False
749,2022-04-19 20:29:28.740954,29.50796079233909,-96.24775058102854,34.778,29.2976,1005.9111,False
750,2022-04-19 20:29:32.813578,29.322286793543643,-96.05012709695094,34.8669,29.0956,1005.9163,False
751,2022-04-19 20:29:36.842908,29.1382053086237,-95.8553267973452,34.7602,29.1752,1005.8821,False
752,2022-04-19 20:29:40.911485,28.951941023413042,-95.65934245370602,34.9558,28.9243,1005.8967,False
753,2022-04-19 20:29:44.984933,28.765202321559396,-95.46397837481324,34.7958,29.1997,1005.9053,False
754,2022-04-19 20:29:49.012994,28.580174929587418,-95.27149328272073,34.8136,29.3221,1005.8711,True
755,2022-04-19 20:29:53.081546,28.39290577650223,-95.07776266449893,34.7602,28.8784,1005.8958,True
756,2022-04-19 20:29:57.153741,28.20523089630251,-94.8846923429771,34.7958,28.9794,1005.9058,False
757,2022-04-19 20:30:01.224112,28.017232948630923,-94.69235715065234,34.8669,28.9977,1005.9287,False
758,2022-04-19 20:30:05.296268,27.828913444282158,-94.50074785045554,34.8314,29.1844,1005.9146,False
759,2022-04-19 20:30:09.324426,27.64227075292509,-94.31187061718668,34.9025,28.7989,1005.9294,True
760,2022-04-19 20:30:13.392972,27.453404228859352,-94.12176693707997,34.7602,29.3098,1005.9402,False
761,2022-04-19 20:30:17.465330,27.26412998118227,-93.93227070409274,34.778,28.9947,1005.9016,False
762,2022-04-19 20:30:21.493586,27.07656867167732,-93.7454794434325,34.778,29.0987,1005.9019,False
763,2022-04-19 20:30:25.522785,26.888663221442094,-93.55931889422305,34.778,29.3068,1005.8823,False
764,2022-04-19 20:30:29.589011,26.698685382494258,-93.37208090102841,34.7425,28.9855,1005.9265,False
765,2022-04-19 20:30:33.616183,26.510332509842215,-93.18739847884925,34.778,29.2272,1005.9109,True
766,2022-04-19 20:30:37.644339,26.32160084133448,-93.00328324312673,34.8136,29.1109,1005.8828,False
767,2022-04-19 20:30:41.677671,26.13234008146472,-92.81958133934266,34.778,29.1568,1005.8892,False
768,2022-04-19 20:30:45.705709,25.94304870856008,-92.63676691002333,34.8314,29.0559,1005.9458,False
769,2022-04-19 20:30:49.733991,25.75346535900726,-92.45457624430504,34.7425,29.1599,1005.9043,False
770,2022-04-19 20:30:53.803000,25.561645885162513,-92.27114548512424,34.7069,28.8601,1005.9346,False
771,2022-04-19 20:30:57.875526,25.36946308586266,-92.08827038442804,34.8136,29.2088,1005.9412,False
772,2022-04-19 20:31:01.896918,25.179313273098405,-91.90820621641961,34.8669,29.114,1005.8997,False
773,2022-04-19 20:31:05.924940,24.98873806881365,-91.72860092002009,34.8314,29.1997,1005.9077,True
774,2022-04-19 20:31:09.953232,24.79780641395844,-91.54951199482467,34.8491,29.1385,1005.908,False
775,2022-04-19 20:31:14.020256,24.604731496099703,-91.36926740242214,34.7958,29.1599,1005.8667,False
776,2022-04-19 20:31:18.092869,24.41122059518461,-91.1894653115204,34.9025,29.065,1005.9019,False
777,2022-04-19 20:31:22.163755,24.217451534086955,-91.01026280113965,34.778,29.3282,1005.9231,False
778,2022-04-19 20:31:26.235788,24.023445881479148,-90.83167046967515,34.8847,29.0895,1005.9338,False
779,2022-04-19 20:31:30.264893,23.831205105678304,-90.65550882897672,34.8314,29.065,1005.917,False
780,2022-04-19 20:31:34.293141,23.638757701734484,-90.47994956341248,34.7958,29.2027,1005.9199,False
781,2022-04-19 20:31:38.360589,23.444145463628754,-90.30320905108354,34.8491,29.1109,1005.9351,False
782,2022-04-19 20:31:42.432928,23.249147181682982,-90.12690645533652,34.7958,29.3068,1005.9326,False
783,2022-04-19 20:31:46.503060,23.05393056942101,-89.951185257968,34.7602,29.0467,1005.9189,False
784,2022-04-19 20:31:50.575074,22.85846312581281,-89.7760073300756,34.7425,29.0467,1005.9309,True
785,2022-04-19 20:31:54.603218,22.664836832720347,-89.60322682597565,34.8491,29.1538,1005.9255,False
786,2022-04-19 20:31:58.671593,22.46899461773393,-89.42921433234302,34.6713,29.0467,1005.9187,False
787,2022-04-19 20:32:02.743885,22.27282929987703,-89.25565498112618,34.8491,29.27,1005.9424,False
788,2022-04-19 20:32:06.814349,22.076436919190296,-89.08262571595745,34.9203,29.013,1005.9429,False
789,2022-04-19 20:32:10.886501,21.879821633635387,-88.91012169592447,34.8314,29.0987,1005.9275,False
790,2022-04-19 20:32:14.914796,21.68507165613888,-88.73995535641181,34.8491,29.01,1005.9358,False
791,2022-04-19 20:32:18.942935,21.490110873999352,-88.57029326641003,34.8491,29.2364,1005.9507,False
792,2022-04-19 20:32:23.010585,21.292978936200626,-88.3994316197317,34.8314,28.9212,1005.9612,False
793,2022-04-19 20:32:27.082871,21.095500523854643,-88.22895469977144,34.8314,29.3588,1005.9507,False
794,2022-04-19 20:32:31.153193,20.897821564137764,-88.05898092259348,34.7958,28.9059,1005.9607,False
795,2022-04-19 20:32:35.226410,20.699876683994354,-87.88944617434795,34.8136,29.2272,1005.9492,True
796,2022-04-19 20:32:39.254579,20.50388424357358,-87.72223193215943,34.7958,29.1599,1005.9568,False
797,2022-04-19 20:32:43.282739,20.307689916782994,-87.55548173496861,34.8491,29.0742,1005.9446,False
798,2022-04-19 20:32:47.349341,20.109378860683147,-87.38756961445492,34.7602,29.1477,1005.9448,False
799,2022-04-19 20:32:51.377716,19.912832455826972,-87.22177405519622,34.7958,29.0956,1005.9612,False
800,2022-04-19 20:32:55.405639,19.71607176995116,-87.0564089155767,34.778,29.1415,1005.9756,False
801,2022-04-19 20:32:59.433583,19.519121281501242,-86.89148731321232,34.6891,29.0987,1005.9524,False
802,2022-04-19 20:33:03.462904,19.321924254403307,-86.72695449745038,34.778,28.7774,1005.9526,False
803,2022-04-19 20:33:07.535182,19.122406573510464,-86.5610822511679,34.778,29.0406,1005.9741,False
804,2022-04-19 20:33:11.563795,18.924898848201877,-86.39746315276463,34.8136,29.1538,1005.9495,False
805,2022-04-19 20:33:15.635792,18.72505748838884,-86.23249115365547,34.7958,29.013,1005.9541,False
806,2022-04-19 20:33:19.664952,18.52714602398961,-86.06967866660803,34.9025,29.0956,1005.959,False
807,2022-04-19 20:33:23.693375,18.32909677941881,-85.90730821898963,34.7958,29.0039,1005.9673,False
808,2022-04-19 20:33:27.720079,18.130910393292073,-85.74537280377078,34.7958,28.9733,1005.9736,False
809,2022-04-19 20:33:31.748181,17.932578365073066,-85.5838580499023,34.8491,29.2088,1005.9551,False
810,2022-04-19 20:33:35.777358,17.733994360606523,-85.4226704680829,34.8491,29.0039,1005.948,False
811,2022-04-19 20:33:39.805682,17.535282824485396,-85.26190416003048,34.7602,29.1262,1005.9644,False
812,2022-04-19 20:33:43.833591,17.336426840083785,-85.1015381656656,34.8669,28.9855,1005.9463,False
813,2022-04-19 20:33:47.904831,17.135248066840308,-84.93981700570197,34.7958,29.1997,1005.9507,False
814,2022-04-19 20:33:51.934520,16.93601486964374,-84.78016506721823,34.8136,28.9641,1005.9387,False
815,2022-04-19 20:33:55.962643,16.736677466493642,-84.62092465499215,34.7958,28.9733,1005.9514,False
816,2022-04-19 20:33:59.987358,16.53731084947111,-84.46214814389937,34.7958,29.1782,1005.9656,False
817,2022-04-19 20:34:04.015245,16.33773809862435,-84.3036875428247,34.8669,29.1018,1005.9709,False
818,2022-04-19 20:34:08.044607,16.13788901485662,-84.14548096503275,34.8491,29.2792,1005.9639,False
819,2022-04-19 20:34:12.072678,15.937963383933134,-83.98768000260368,34.7602,29.1232,1005.9712,False
820,2022-04-19 20:34:16.140901,15.7358444976768,-83.82861401667888,34.7247,29.1782,1005.9441,False
821,2022-04-19 20:34:20.214635,15.53341019681527,-83.66976165070504,34.8314,29.1048,1005.9646,False
822,2022-04-19 20:34:24.242996,15.333043460711021,-83.51297917049706,34.8669,29.013,1005.9385,False
823,2022-04-19 20:34:28.311475,15.130490908203404,-83.35493108422021,34.8136,29.2272,1005.9529,False
824,2022-04-19 20:34:32.384518,14.927675203014964,-83.19711800408476,34.8136,29.1354,1005.9404,False
825,2022-04-19 20:34:36.412622,14.726912038626628,-83.04132848263465,34.7425,29.0865,1005.9446,False
826,2022-04-19 20:34:40.482359,14.523899544740855,-82.88421743656812,34.7425,29.1079,1005.9756,False
827,2022-04-19 20:34:44.555755,14.32065711259585,-82.72734795339058,34.778,28.9488,1005.968,False
828,2022-04-19 20:34:48.583959,14.119508481520114,-82.57250050591564,34.8136,29.0895,1005.9329,False
829,2022-04-19 20:34:52.652528,13.916164494495057,-82.41636621263758,34.7602,28.7927,1005.9387,False
830,2022-04-19 20:34:56.726099,13.712540904733206,-82.26041611702985,34.7602,29.2731,1005.9548,False
831,2022-04-19 20:35:00.754089,13.511029438186489,-82.1064694755784,34.8136,28.9396,1005.9619,False
832,2022-04-19 20:35:04.823090,13.307303266604247,-81.95121390878526,34.7958,29.0222,1005.9832,True
833,2022-04-19 20:35:08.894539,13.103423051498243,-81.79621936568662,34.8491,29.218,1005.9692,False
834,2022-04-19 20:35:12.922896,12.9015488008909,-81.64311582720562,34.9025,29.0742,1005.9688,False
835,2022-04-19 20:35:16.991864,12.697469784173508,-81.48870338713748,34.778,29.0253,1005.9751,False
836,2022-04-19 20:35:21.064894,12.493180642675675,-81.3344907387561,34.7602,28.753,1005.9949,False
837,2022-04-19 20:35:25.094085,12.290924795726607,-81.18215977830285,34.7602,29.3496,1005.9863,False
838,2022-04-19 20:35:29.163723,12.086490481478224,-81.02853191658977,34.8669,29.0956,1006.0066,True
839,2022-04-19 20:35:33.193343,11.884053287146772,-80.87673878179788,34.7958,28.9763,1005.9956,False
840,2022-04-19 20:35:37.265428,11.679329096023949,-80.72356200207307,34.7425,28.8172,1005.988,False
841,2022-04-19 20:35:41.293464,11.476726985754159,-80.57229430032434,34.6891,29.0895,1005.9365,False
842,2022-04-19 20:35:45.360230,11.272023797641989,-80.41977588160806,34.7602,29.0406,1005.9548,False
843,2022-04-19 20:35:49.388568,11.069249477812813,-80.26900324668199,34.7425,29.0559,1005.9307,False
844,2022-04-19 20:35:53.417703,10.866306259369997,-80.1184061657666,34.7958,29.0283,1005.9333,True
845,2022-04-19 20:35:57.446853,10.663268089583806,-79.96803373732041,34.8136,29.2088,1005.9517,True
846,2022-04-19 20:36:01.475079,10.460181253012149,-79.81791423367093,34.778,28.8723,1005.9421,False
847,2022-04-19 20:36:05.504387,10.256956245291256,-79.66797561205794,34.8491,29.1415,1005.9341,False
848,2022-04-19 20:36:09.532707,10.053689276963148,-79.51828299279708,34.8669,29.0712,1005.9199,False
849,2022-04-19 20:36:13.600021,9.8483223957187,-79.36731890983,34.8314,29.0865,1005.9429,False
850,2022-04-19 20:36:17.626128,9.645007819771738,-79.21812952527758,34.7958,29.2027,1005.9231,False
851,2022-04-19 20:36:21.654124,9.441556118255468,-79.06909837258459,34.7958,28.8815,1005.9272,False
852,2022-04-19 20:36:25.683410,9.237917022683709,-78.92018316001015,34.8314,28.9274,1005.9041,False
853,2022-04-19 20:36:29.755232,9.03204708058872,-78.76988792384215,34.9025,29.0895,1005.9309,False
854,2022-04-19 20:36:33.782750,8.828322006514314,-78.62140123573815,34.8314,29.0375,1005.9126,False
855,2022-04-19 20:36:37.854861,8.622311064438898,-78.47148784341869,34.7958,28.8295,1005.8953,False
856,2022-04-19 20:36:41.882848,8.4184451254018,-78.32336631456937,34.7958,29.0956,1005.8977,True
857,2022-04-19 20:36:45.951730,8.212383000912041,-78.17387653214855,34.8491,29.0895,1005.9077,False
858,2022-04-19 20:36:50.024202,8.006168089273698,-78.02449873718068,34.8136,28.857,1005.9048,False
859,2022-04-19 20:36:54.094588,7.799900996758946,-77.875300089232,34.778,28.8325,1005.9163,False
860,2022-04-19 20:36:58.122940,7.5957888993114135,-77.72786789112348,34.778,28.909,1005.9231,False
861,2022-04-19 20:37:02.192470,7.389438262898397,-77.57902284266497,34.7247,29.2792,1005.9392,False
862,2022-04-19 20:37:06.261636,7.183080579981701,-77.43037196906054,34.778,28.961,1005.9119,False
863,2022-04-19 20:37:10.293815,6.978594806132616,-77.28326026788106,34.8314,29.1477,1005.9231,False
864,2022-04-19 20:37:14.365848,6.771977785255044,-77.13480228072883,34.7602,29.0069,1005.9292,False
865,2022-04-19 20:37:18.393958,6.567540750511028,-76.98808988883914,34.778,29.0222,1005.907,False
866,2022-04-19 20:37:22.460479,6.361048528490126,-76.8400777983045,34.8847,29.0069,1005.9497,True
867,2022-04-19 20:37:26.488620,6.156543376756413,-76.69365786281405,34.8314,29.013,1005.9124,False
868,2022-04-19 20:37:30.517788,5.951902085221823,-76.54730200211056,34.8669,29.0375,1005.95,False
869,2022-04-19 20:37:34.544880,5.747321211819103,-76.40114527853716,34.8669,28.9518,1005.9221,False
870,2022-04-19 20:37:38.573049,5.54262563362703,-76.25505705996746,34.8136,29.0161,1005.9312,True
871,2022-04-19 20:37:42.644939,5.335654145911222,-76.10749189720585,34.778,28.9702,1005.9382,True
872,2022-04-19 20:37:46.671377,5.130928829998305,-75.96166835387044,34.7069,29.1293,1005.9492,False
873,2022-04-19 20:37:50.743476,4.923926747915297,-75.81435917081357,34.8491,29.0008,1005.9368,False
874,2022-04-19 20:37:54.812842,4.716928181471996,-75.66718365177611,34.8491,29.1905,1005.9429,False
875,2022-04-19 20:37:58.877188,4.510194490441373,-75.5203217195827,34.8136,29.163,1005.9434,False
876,2022-04-19 20:38:02.905095,4.305323787951834,-75.37490120328269,34.8136,29.1079,1005.9795,False
877,2022-04-19 20:38:06.933277,4.100356877671397,-75.2295244380724,34.7425,29.215,1005.9531,False
878,2022-04-19 20:38:10.965520,3.8951536684807877,-75.0840868830895,34.7069,29.0467,1005.9248,False
879,2022-04-19 20:38:14.993716,3.6901341623650707,-74.93888082374588,34.8314,29.2364,1005.9321,False
880,2022-04-19 20:38:19.058797,3.483140834069667,-74.79237400334671,34.8136,28.8998,1005.9375,False
881,2022-04-19 20:38:23.083537,3.278239424631985,-74.64743857566512,34.8136,28.9549,1005.9409,False
882,2022-04-19 20:38:27.112584,3.073131174193833,-74.5024418781249,34.8136,29.1415,1005.9336,False
883,2022-04-19 20:38:31.184498,2.865768903657718,-74.35593275592915,34.778,29.2211,1005.9414,False
884,2022-04-19 20:38:35.212421,2.660630968290655,-74.21106993571892,34.6713,28.9335,1005.9138,True
885,2022-04-19 20:38:39.277840,2.4535131636655874,-74.06487891970794,34.8847,29.0773,1005.9211,False
886,2022-04-19 20:38:43.306107,2.2483665590974913,-73.9201431284872,34.8669,29.1691,1005.9314,False
887,2022-04-19 20:38:47.334733,2.0431401893069046,-73.77540931989657,34.7425,28.9733,1005.9402,False
888,2022-04-19 20:38:51.363029,1.8379119657789247,-73.63072714401149,34.778,29.062,1005.9739,True
889,2022-04-19 20:38:55.434813,1.630452188037602,-73.48452013956032,34.8314,29.1048,1005.9805,False
890,2022-04-19 20:38:59.464068,1.4251590258949742,-73.33988256618586,34.6891,29.1477,1005.9639,False
891,2022-04-19 20:39:03.524574,1.2181793894933575,-73.19409419870344,34.7425,29.4291,1005.9512,False
892,2022-04-19 20:39:07.596606,1.0107492091273529,-73.04802071099436,34.8314,29.27,1005.9556,False
893,2022-04-19 20:39:11.625619,0.8054449516092139,-72.9034707111091,34.7958,28.7774,1005.9368,False
894,2022-04-19 20:39:15.652530,0.6001905394131366,-72.75897674527502,34.8491,29.0497,1005.9507,False
895,2022-04-19 20:39:19.724292,0.3927318090675132,-72.61294687102264,34.7247,29.0191,1005.9478,False
896,2022-04-19 20:39:23.793237,0.1853339633724094,-72.46697036647888,34.7425,29.1079,1005.9407,False
897,2022-04-19 20:39:27.857237,-0.021770193726138528,-72.32120561999,34.7425,29.0834,1005.9583,False
898,2022-04-19 20:39:31.884308,-0.22696061297537715,-72.17678743578793,34.778,28.9916,1005.95,False
899,2022-04-19 20:39:35.912299,-0.4322456784919427,-72.03229696277575,34.7602,29.0008,1005.9429,True
900,2022-04-19 20:39:39.976146,-0.6393315896379508,-71.8865278321707,34.778,29.0436,1005.9604,False
901,2022-04-19 20:39:44.005580,-0.8445877186360963,-71.74203033783746,34.778,29.1262,1005.967,False
902,2022-04-19 20:39:48.033670,-1.0498503703853883,-71.59750665388162,34.7602,29.0589,1005.9377,False
903,2022-04-19 20:39:52.102583,-1.257209395482748,-71.45147960356715,34.8136,29.0712,1005.9734,True
904,2022-04-19 20:39:56.175059,-1.4646460009470017,-71.30536498565408,34.7247,29.0008,1005.9695,False
905,2022-04-19 20:40:00.204070,-1.6698555462207705,-71.16078128774178,34.8136,29.2394,1005.9539,True
906,2022-04-19 20:40:04.268673,-1.8769936249406243,-71.0147952812299,34.778,28.961,1005.9644,False
907,2022-04-19 20:40:08.288587,-2.0817497524556465,-70.87043970012486,34.8136,29.0161,1005.9629,True
908,2022-04-19 20:40:12.317055,-2.286868497926075,-70.72577497731484,34.938,29.2272,1005.9812,False
909,2022-04-19 20:40:16.345778,-2.4920207164772923,-70.58102777155727,34.7602,29.1844,1005.9563,False
910,2022-04-19 20:40:20.374909,-2.6971782591786253,-70.4362125903147,34.7958,29.01,1006.0256,False
911,2022-04-19 20:40:24.403122,-2.9023206733460007,-70.29133852884401,34.8136,29.0375,1005.991,False
912,2022-04-19 20:40:28.467812,-3.109244455696613,-70.1451305357519,34.7958,29.3159,1005.9927,False
913,2022-04-19 20:40:32.496136,-3.314234511844839,-70.00020830206337,34.778,28.9886,1005.9939,False
914,2022-04-19 20:40:36.525906,-3.5193167751045693,-69.8551352431331,34.7958,29.0987,1005.9797,False
915,2022-04-19 20:40:40.550923,-3.72418154546322,-69.71012513718654,34.8491,29.1201,1005.9868,False
916,2022-04-19 20:40:44.618919,-3.9311533192797703,-69.56352587529045,34.6358,29.0039,1006.0029,False
917,2022-04-19 20:40:48.646441,-4.136020945787176,-69.41831478802065,34.7069,29.1354,1005.9854,False
918,2022-04-19 20:40:52.674533,-4.340838077885085,-69.27303241170763,34.7425,29.3343,1006.0032,False
919,2022-04-19 20:40:56.703724,-4.5457195849483245,-69.12759182025782,34.8314,28.9947,1005.9973,False
920,2022-04-19 20:41:00.769795,-4.752482411540374,-68.98069605260555,34.7425,28.9886,1006.0312,False
921,2022-04-19 20:41:04.797818,-4.957169474573493,-68.83515110262248,34.7602,29.1293,1005.9958,False
922,2022-04-19 20:41:08.826199,-5.16189999511507,-68.68944641988263,34.8136,29.0161,1005.989,False
923,2022-04-19 20:41:12.854810,-5.366561534415422,-68.54365655253966,34.7425,29.065,1006.0007,False
924,2022-04-19 20:41:16.882458,-5.571186294325776,-68.39775314998272,34.7958,28.7836,1006.01,False
925,2022-04-19 20:41:20.947991,-5.777653788828864,-68.25038858021657,34.7425,29.1935,1006.0046,False
926,2022-04-19 20:41:24.976778,-5.982148492402915,-68.10428068903549,34.8491,28.9947,1006.0081,False
927,2022-04-19 20:41:29.005250,-6.186608465053823,-67.95804140281442,34.7958,29.2364,1006.0256,False
928,2022-04-19 20:41:33.034413,-6.391073134707177,-67.81163695958969,34.7425,29.01,1005.9824,True
929,2022-04-19 20:41:37.097033,-6.597208653811843,-67.66386663083308,34.8136,29.0865,1006.0056,False
930,2022-04-19 20:41:41.125009,-6.801448008197982,-67.51728206864335,34.7425,29.1538,1006.0078,False
931,2022-04-19 20:41:45.150396,-7.005566027765961,-67.37060635815767,34.8491,29.0497,1006.0046,False
932,2022-04-19 20:41:49.223357,-7.2119775067648835,-67.22209561926621,34.7425,29.2884,1006.0115,False
933,2022-04-19 20:41:53.294066,-7.418285697723629,-67.07346543043198,34.7425,29.0283,1005.9905,False
934,2022-04-19 20:41:57.321432,-7.622289226577062,-66.92629929865745,34.778,28.9518,1006.0193,False
935,2022-04-19 20:42:01.393161,-7.828422758972283,-66.77739246055643,34.8847,29.1997,1006.0049,False
936,2022-04-19 20:42:05.462531,-8.034448379260509,-66.6283525853409,34.778,28.9733,1006.0266,False
937,2022-04-19 20:42:09.534777,-8.240473550135915,-66.47909609878195,34.7425,29.0344,1006.0095,False
938,2022-04-19 20:42:13.562912,-8.444270227018382,-66.3312347147352,34.7247,29.2425,1006.0037,False
939,2022-04-19 20:42:17.634806,-8.650134082988465,-66.18164602747474,34.8136,29.0987,1005.9976,False
